74218,stan,prodaja,Beograd,Savski Venac,93,2020,novo,NULL,1,etažno,prazno,1,NULL,NULL,uknjiženo,2,1
74219,stan,prodaja,Beograd,Savski Venac,93,2020,novo,NULL,1,etažno,prazno,1,NULL,NULL,uknjiženo,2,1
74237,stan,prodaja,Beograd,Stari Grad opština,44,NULL,NULL,NULL,6,centralno,NULL,1,NULL,NULL,uknjiženo,2,1
74238,stan,prodaja,Beograd,Stari Grad opština,44,NULL,NULL,NULL,6,centralno,NULL,1,NULL,NULL,uknjiženo,2,1
74239,stan,prodaja,Beograd,Stari Grad opština,44,NULL,NULL,NULL,6,centralno,NULL,1,NULL,NULL,uknjiženo,2,1
74254,stan,prodaja,Beograd,Novi Beograd,73,NULL,NULL,NULL,4,centralno,namešteno,1,NULL,NULL,uknjiženo,2,NULL
74255,stan,prodaja,Beograd,Novi Beograd,73,NULL,NULL,NULL,4,centralno,namešteno,1,NULL,NULL,uknjiženo,2,NULL
74256,stan,prodaja,Beograd,Novi Beograd,73,NULL,NULL,NULL,4,centralno,namešteno,1,NULL,NULL,uknjiženo,2,NULL
74260,stan,prodaja,Beograd,Voždovac opština,82,1980,uobičajeno,NULL,12,centralno,NULL,1,NULL,NULL,uknjiženo,3,NULL
74261,stan,prodaja,Beograd,Voždovac opština,82,1980,uobičajeno,NULL,12,centralno,NULL,1,NULL,NULL,uknjiženo,3,NULL
74262,stan,prodaja,Beograd,Voždovac opština,82,1980,uobičajeno,NULL,12,centralno,NULL,1,NULL,NULL,uknjiženo,3,NULL
74284,stan,prodaja,Beograd,Vračar,40,NULL,uobičajeno,NULL,6,centralno,namešteno,NULL,NULL,NULL,NULL,1,1
74285,stan,prodaja,Beograd,Zemun,82,2016,renovirano,NULL,2,centralno,NULL,1,NULL,NULL,uknjiženo,4,NULL
74286,stan,prodaja,Beograd,Zemun,82,2016,renovirano,NULL,2,centralno,NULL,1,NULL,NULL,uknjiženo,4,NULL
74287,stan,prodaja,Beograd,Zemun,82,2016,renovirano,NULL,2,centralno,NULL,1,NULL,NULL,uknjiženo,4,NULL
74294,stan,prodaja,Beograd,Savski Venac,63,1965,renovirano,NULL,5,etažno,NULL,NULL,NULL,NULL,uknjiženo,2,NULL
74295,stan,prodaja,Beograd,Savski Venac,63,1965,renovirano,NULL,5,etažno,NULL,NULL,NULL,NULL,uknjiženo,2,NULL
74296,stan,prodaja,Beograd,Savski Venac,63,1965,renovirano,NULL,5,etažno,NULL,NULL,NULL,NULL,uknjiženo,2,NULL
74329,stan,prodaja,Beograd,Novi Beograd,67,NULL,novo,NULL,8,centralno,namešteno,1,NULL,NULL,uknjiženo,2,NULL
74330,stan,prodaja,Beograd,Novi Beograd,67,NULL,novo,NULL,8,centralno,namešteno,1,NULL,NULL,uknjiženo,2,NULL
74331,stan,prodaja,Beograd,Novi Beograd,67,NULL,novo,NULL,8,centralno,namešteno,1,NULL,NULL,uknjiženo,2,NULL
74392,stan,prodaja,Beograd,Savski Venac,67,2016,uobičajeno,NULL,1,etažno,prazno,NULL,NULL,NULL,uknjiženo,2,1
